ytid,path,label_n,category_n,label_ontology,label,category
67EoC_hvJfY,67EoC_hvJfY.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
67HX8L2jF8E,67HX8L2jF8E.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
69SdNztsg4A,69SdNztsg4A.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
69doxfucX4s,69doxfucX4s.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6At-f3hC1us,6At-f3hC1us.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6DlHDHDWxTg,6DlHDHDWxTg.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6Dpqt3fUPdA,6Dpqt3fUPdA.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6Ka07Ll20Tc,6Ka07Ll20Tc.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6MsIllDsGfg,6MsIllDsGfg.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6PiddHaoDYs,6PiddHaoDYs.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6TsAil2H2_A,6TsAil2H2_A.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6Uc8X5p0grg,6Uc8X5p0grg.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6VEz6q2lAcQ,6VEz6q2lAcQ.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6VWiCehGIJk,6VWiCehGIJk.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6WikmN4zQtM,6WikmN4zQtM.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6X7OBiaXiOI,6X7OBiaXiOI.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6XbCqD5Ywco,6XbCqD5Ywco.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6XieqD35e1E,6XieqD35e1E.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6b_HUXSYOMw,6b_HUXSYOMw.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6bawCXVfw0k,6bawCXVfw0k.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6cePx8jCQcA,6cePx8jCQcA.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6fAK2tf_bbo,6fAK2tf_bbo.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6hvSia1mi_w,6hvSia1mi_w.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6svbdestPxU,6svbdestPxU.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6uG4mH48xDU,6uG4mH48xDU.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6zUHEjQbrH0,6zUHEjQbrH0.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
6zkq6DkkIo0,6zkq6DkkIo0.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7-2ss4q0ca4,7-2ss4q0ca4.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
71Hp0NECTdI,71Hp0NECTdI.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
71MwJKnUfUI,71MwJKnUfUI.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
71XaP0g-I60,71XaP0g-I60.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
75GsAsVbx4o,75GsAsVbx4o.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
76PTNPa2m3w,76PTNPa2m3w.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
77dX1FU9Eog,77dX1FU9Eog.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7BBzYx6OOXs,7BBzYx6OOXs.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7DuUOoMGCMM,7DuUOoMGCMM.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7Ejp5IEw4Pg,7Ejp5IEw4Pg.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7L5xwkEZKuw,7L5xwkEZKuw.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
7RT-Ju3C9ng,7RT-Ju3C9ng.opus.pt,2,2,/m/042v_gx,Acoustic guitar,Musical instrument
-6kUDIPFyUU,-6kUDIPFyUU.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-941WZFxnD0,-941WZFxnD0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-EcQZQbzcYs,-EcQZQbzcYs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-KYjuoUoYjc,-KYjuoUoYjc.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-NlJVQ1J-bo,-NlJVQ1J-bo.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-Pc35B_RfGs,-Pc35B_RfGs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-PsWU212IiY,-PsWU212IiY.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-Y3_uV7VeLE,-Y3_uV7VeLE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-aFlkUpqlBM,-aFlkUpqlBM.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0-mvMYi2YBw,0-mvMYi2YBw.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
008Aw8MN1rk,008Aw8MN1rk.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
06bFaFdDG7w,06bFaFdDG7w.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0B8YtonfxEE,0B8YtonfxEE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0C7nsAS0eYs,0C7nsAS0eYs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0Lha748L9hA,0Lha748L9hA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0hyKrhA2-14,0hyKrhA2-14.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
0jR1LloiOHk,0jR1LloiOHk.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
11Pg6_TGVV4,11Pg6_TGVV4.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1IVUGZDkLX0,1IVUGZDkLX0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1TLuBiVe5Vw,1TLuBiVe5Vw.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1YxtRaxIqW0,1YxtRaxIqW0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1_6qGu4HbG4,1_6qGu4HbG4.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1g3h67pmWfs,1g3h67pmWfs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1l3Y0dtlSvA,1l3Y0dtlSvA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1l8OMgBv_wI,1l8OMgBv_wI.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1w07bkleSSc,1w07bkleSSc.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1wok5TaPpJg,1wok5TaPpJg.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
1z2hs-3yRTE,1z2hs-3yRTE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
29wu3qVan5I,29wu3qVan5I.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2EBMSctC2yY,2EBMSctC2yY.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2J7sL0I6yhM,2J7sL0I6yhM.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2YD-WPsSFDk,2YD-WPsSFDk.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2ggcAGPGy6k,2ggcAGPGy6k.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2iw8pfTPRYY,2iw8pfTPRYY.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2jnzIRqnaGA,2jnzIRqnaGA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2lSJuUHiF6o,2lSJuUHiF6o.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2tskOzSbOMA,2tskOzSbOMA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
2w5ibSL19Z0,2w5ibSL19Z0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
33_BKCNpZyU,33_BKCNpZyU.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3EtuhwATKVM,3EtuhwATKVM.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3HU6AF3Zylo,3HU6AF3Zylo.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3HYITSiriaw,3HYITSiriaw.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3N0Gklr8zK8,3N0Gklr8zK8.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3PEOf6bGizw,3PEOf6bGizw.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3gphd70kwrs,3gphd70kwrs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3oyMbwGnZh0,3oyMbwGnZh0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3rcpahkgJU0,3rcpahkgJU0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
3upeKd5iS0Y,3upeKd5iS0Y.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
40sn7fy_c2A,40sn7fy_c2A.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
48lboU3zkBI,48lboU3zkBI.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4Cwvyf3_JhE,4Cwvyf3_JhE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4FM3ugOuKpg,4FM3ugOuKpg.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4J6EW9O2dQA,4J6EW9O2dQA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4PLkVcS_6dk,4PLkVcS_6dk.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4kMJtA9huks,4kMJtA9huks.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4mC_QlS5eGU,4mC_QlS5eGU.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4n5Rt905B4c,4n5Rt905B4c.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
4t1xpuUCD5g,4t1xpuUCD5g.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
561rXcno9Cs,561rXcno9Cs.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5F7QNT04Tck,5F7QNT04Tck.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5FTf2UXOjd8,5FTf2UXOjd8.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5V2NDUjYwI8,5V2NDUjYwI8.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5XNaKbDdASE,5XNaKbDdASE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5cDAhZF-GNc,5cDAhZF-GNc.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5f8xf5z7psU,5f8xf5z7psU.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5mC64WzomzU,5mC64WzomzU.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5myq9xIlYZ8,5myq9xIlYZ8.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5ny2GPhYv7w,5ny2GPhYv7w.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5qJ-q6RLhKo,5qJ-q6RLhKo.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
5sB3urJUJdE,5sB3urJUJdE.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
60lEvrf9ldM,60lEvrf9ldM.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
61cn_La65Ws,61cn_La65Ws.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
657OlMTrvJ0,657OlMTrvJ0.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
69gRx9plkVY,69gRx9plkVY.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6FDXwm0yyJw,6FDXwm0yyJw.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6G4jbVBtDCg,6G4jbVBtDCg.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6M4_1ySL8ow,6M4_1ySL8ow.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6R-hwzszdI4,6R-hwzszdI4.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6Rm7_7xrGxI,6Rm7_7xrGxI.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6S8r06wUs3k,6S8r06wUs3k.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6fQCmHE5zqo,6fQCmHE5zqo.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6gtQesP1JeA,6gtQesP1JeA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
6zE7wSrVOhA,6zE7wSrVOhA.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
75U9ZSAZ2RY,75U9ZSAZ2RY.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
76a8wo3Rqa4,76a8wo3Rqa4.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
7Jh1ltvrKao,7Jh1ltvrKao.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
7K4aJahNW1Y,7K4aJahNW1Y.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
7OLmyVtW__A,7OLmyVtW__A.opus.pt,3,2,/m/06w87,"Steel guitar, slide guitar",Musical instrument
-OAYZFokmKI,-OAYZFokmKI.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
-hLBFpN9eOI,-hLBFpN9eOI.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
0ZwGxKnuPQU,0ZwGxKnuPQU.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
0vtrkJlGgAg,0vtrkJlGgAg.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
0wWKNZliCf0,0wWKNZliCf0.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
13n67f1HiQo,13n67f1HiQo.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
1X1h_7VV6a4,1X1h_7VV6a4.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
1YwGQpKEwNs,1YwGQpKEwNs.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
2FbCTy2tSFI,2FbCTy2tSFI.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
2N11dTR1pLw,2N11dTR1pLw.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
2ZrzLvvPf2Y,2ZrzLvvPf2Y.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
2cjLu3vGPwo,2cjLu3vGPwo.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
37j9ZANee78,37j9ZANee78.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3AJbGtogvxg,3AJbGtogvxg.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3EB6OSEj5U4,3EB6OSEj5U4.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3FeRc6cVvlQ,3FeRc6cVvlQ.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3HxpXZWlzvE,3HxpXZWlzvE.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3N81MvKI61s,3N81MvKI61s.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3ngHxoY9A1Y,3ngHxoY9A1Y.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
3v1D_l2R1fI,3v1D_l2R1fI.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
4UUXeYJ6FOA,4UUXeYJ6FOA.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
4cEtVEQc9TU,4cEtVEQc9TU.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
4xn_vPoCWoc,4xn_vPoCWoc.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
5V28XPqPmjk,5V28XPqPmjk.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
5aL3TUYYZQc,5aL3TUYYZQc.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
5ySQbh7fDzY,5ySQbh7fDzY.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
68cUB5g4R6I,68cUB5g4R6I.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
6WORG2a-B60,6WORG2a-B60.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
6mi2ZiTL-sE,6mi2ZiTL-sE.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
6oNVu8Bg1gQ,6oNVu8Bg1gQ.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
6ozAj0uJ8x4,6ozAj0uJ8x4.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
77fcxCRW4hI,77fcxCRW4hI.opus.pt,4,2,/m/01glhc,Tapping (guitar technique),Musical instrument
--yWJhGPjC0,--yWJhGPjC0.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-1WkBpxC-1s,-1WkBpxC-1s.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-2tNWkkCz0s,-2tNWkkCz0s.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-42__PhqmUE,-42__PhqmUE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-4WrdgKfG3o,-4WrdgKfG3o.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-4tzMyluK-M,-4tzMyluK-M.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-5fnhNBheAI,-5fnhNBheAI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-5or5MJXHrs,-5or5MJXHrs.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-5tB-GO8BAo,-5tB-GO8BAo.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-6_ONrMVmKA,-6_ONrMVmKA.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-7s3asIlo68,-7s3asIlo68.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-9-rco7wCiI,-9-rco7wCiI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-98SIZ-6PHY,-98SIZ-6PHY.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-9hEJRgunsM,-9hEJRgunsM.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-AhCKyT3OT4,-AhCKyT3OT4.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-BHRAsoTdh0,-BHRAsoTdh0.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-D0aFMoAj30,-D0aFMoAj30.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-DqL9W9fa3U,-DqL9W9fa3U.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-DxBwTQSdkQ,-DxBwTQSdkQ.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-E1j0vZX96M,-E1j0vZX96M.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-FRuJSAi5vM,-FRuJSAi5vM.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-GRkSDiAV2k,-GRkSDiAV2k.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Hk3xDI0_1c,-Hk3xDI0_1c.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-HtNcUwWv6g,-HtNcUwWv6g.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-M8IuWY_NpE,-M8IuWY_NpE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-NCooENL60Q,-NCooENL60Q.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Ntex3SH3YI,-Ntex3SH3YI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-O5CABI8WRE,-O5CABI8WRE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-OxOIZVCZRw,-OxOIZVCZRw.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Oympfgx0H8,-Oympfgx0H8.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-R-03WU0dmI,-R-03WU0dmI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-RpJxQP0abU,-RpJxQP0abU.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-SMS3eWabZU,-SMS3eWabZU.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Uy5cHAllas,-Uy5cHAllas.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-V3reoKlV8Q,-V3reoKlV8Q.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Vb4JIz1bO0,-Vb4JIz1bO0.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-WNzBmAiLL8,-WNzBmAiLL8.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-XSJ5FhzL0I,-XSJ5FhzL0I.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-XowfZ4utEY,-XowfZ4utEY.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-YpUVsCbrEE,-YpUVsCbrEE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-Z2I3nw2WkU,-Z2I3nw2WkU.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-_2EyrZl9CQ,-_2EyrZl9CQ.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-_niCjjLkps,-_niCjjLkps.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-cGVeAAkoFo,-cGVeAAkoFo.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-cc85ReBiLs,-cc85ReBiLs.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-ckhlKVhqlM,-ckhlKVhqlM.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-d025dzqRAw,-d025dzqRAw.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-f9RyFeW92k,-f9RyFeW92k.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-hTt7dz8_zo,-hTt7dz8_zo.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-mduuyYk0F8,-mduuyYk0F8.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-nKD1VaRC9E,-nKD1VaRC9E.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-n__32uWWsE,-n__32uWWsE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-nsGy8796qI,-nsGy8796qI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-oA-YTt9DSw,-oA-YTt9DSw.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-of51REaCAg,-of51REaCAg.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-pLE6HI4NAA,-pLE6HI4NAA.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-qYVZNiqU2s,-qYVZNiqU2s.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-sJejMmdxM8,-sJejMmdxM8.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-sLBJ8o4U8s,-sLBJ8o4U8s.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-tOHKibsAn0,-tOHKibsAn0.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-tv_T4ZsqhA,-tv_T4ZsqhA.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-tzVHzTDgHc,-tzVHzTDgHc.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-vq6_SZtvoQ,-vq6_SZtvoQ.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-vrAdLjUV6g,-vrAdLjUV6g.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-wPH6Iz-NWw,-wPH6Iz-NWw.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-wf6G2warKA,-wf6G2warKA.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-zOLVZqjTXw,-zOLVZqjTXw.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
-zrh1UNcK1Q,-zrh1UNcK1Q.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
00Ko1D_X-nY,00Ko1D_X-nY.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
00RWFBZVKKE,00RWFBZVKKE.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
00VJbE9CrQQ,00VJbE9CrQQ.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
02YLM6to0ok,02YLM6to0ok.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
03UPZGng98U,03UPZGng98U.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
03u7r9Cs2gI,03u7r9Cs2gI.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
04-HS76L7Sk,04-HS76L7Sk.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
04ZR-i5YQ8o,04ZR-i5YQ8o.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
078UabMFZBk,078UabMFZBk.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
07OaHvxXDgQ,07OaHvxXDgQ.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
08IQhZhKhlg,08IQhZhKhlg.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
08hFcFQjSg0,08hFcFQjSg0.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
09i2IO0l1bU,09i2IO0l1bU.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
09tJI9BLE0A,09tJI9BLE0A.opus.pt,5,2,/m/07s0s5r,Strum,Musical instrument
